,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
556,RXFP1,74.05070095,7.243407309,0.885709936,8.178080677,2.88401E-16,8.34559E-13
557,C4orf46,37.22394392,4.189358195,0.741632146,5.648835771,1.61538E-08,2.79075E-06
558,PPID,50.74615874,2.476402363,0.819665531,3.021235211,0.002517457,0.019426378
559,DDX60,17.72606076,5.345174326,1.255740934,4.256590021,2.07568E-05,0.00064413
560,RP11-10K16.1,8.672538675,5.123799748,1.387790684,3.692055153,0.000222449,0.003470148
561,AGA,14.5308714,4.364211778,1.206563588,3.617059078,0.000297969,0.00427915
562,ING2,39.70805611,6.037057701,0.874771062,6.901300199,5.15287E-12,2.84021E-09
563,CYP4V2,12.48867776,2.806064586,0.99152697,2.830043629,0.004654166,0.029945507
564,FAT1,13.72389984,5.555467268,1.674893784,3.316907209,0.000910198,0.009551719
565,PDCD6,88.10993931,1.403214289,0.502737855,2.791145075,0.005252193,0.032649908
566,ZDHHC11B,10.54311322,5.387554212,1.500651245,3.5901441,0.000330495,0.004648216
567,SLC12A7,22.50603963,3.183333442,0.945484867,3.366879316,0.00076024,0.008420835
568,CLPTM1L,41.48744498,-2.721188183,0.787198585,-3.456800145,0.00054663,0.006709696
569,TENT4A,121.900814,1.926464311,0.614824926,3.133354277,0.001728207,0.015018016
570,MTRR,32.80243773,-3.017284924,1.034883661,-2.915578859,0.003550294,0.024726023
571,ATPSCKMT,9.37011732,5.191067713,1.936053335,2.681262762,0.00733449,0.040698332
572,MARCHF6,448.0131493,-1.629334954,0.243520944,-6.690738488,2.22047E-11,1.02808E-08
573,DAP,68.29880391,2.369998352,0.662003311,3.580040025,0.000343542,0.004762268
574,TRIO,386.8472485,-1.075386816,0.361538521,-2.974473686,0.002934916,0.021624224
575,BASP1,13.24231637,4.954146622,1.28859642,3.84460685,0.000120746,0.002218466
576,LINC02100,23.24099246,4.812593537,1.39147911,3.458617166,0.000542956,0.006685868
577,ZFR,389.2432263,1.264533881,0.427574627,2.957457719,0.003101873,0.022468197
578,NPR3,115.224356,4.098688657,0.525697037,7.79667445,6.35599E-15,9.19633E-12
579,SKP2,21.96842605,3.636948484,1.132424786,3.211646839,0.001319765,0.012490826
580,CTD-2353F22.1,7.111189587,4.814500076,1.725269563,2.790578458,0.005261395,0.032672019
581,FYB1,68.17080633,-2.534913465,0.959808338,-2.641062141,0.008264656,0.044247637
582,TTC33,12.25344584,3.86273714,1.349959882,2.861371803,0.004218121,0.027915806
583,CCL28,7.320630503,3.960061308,1.452346449,2.726664364,0.006397808,0.036885563
584,PLPP1,74.59922962,2.417352378,0.817303033,2.957718596,0.003099249,0.022463249
585,SLC38A9,76.40516742,1.974543396,0.674716499,2.926478603,0.003428231,0.024153177
586,GAPT,52.70764788,3.527497103,1.013983907,3.478849198,0.000503572,0.006321957
587,PDE4D,746.4936515,3.388986338,0.504711802,6.714696045,1.88459E-11,9.0892E-09
588,NDUFAF2,109.0397579,1.788351667,0.561905222,3.182657142,0.001459303,0.013502344
589,ZSWIM6,194.8661477,-1.344873268,0.431726104,-3.115107597,0.001838778,0.015652481
590,KIF2A,201.8277458,-1.209560051,0.369777901,-3.271044719,0.00107151,0.010719727
591,DIMT1,18.88762368,2.894585724,0.929105386,3.115454682,0.001836616,0.015652481
592,SREK1,408.2341904,-1.582265735,0.373467943,-4.23668421,2.26845E-05,0.000682214
593,CDK7,59.21315536,3.493889822,0.891679011,3.918326864,8.91657E-05,0.001755261
594,AK6,21.02027989,4.016131581,1.097727325,3.6585876,0.000253609,0.003796568
595,OCLN,33.3555559,-2.241740775,0.844357839,-2.654965314,0.007931656,0.042981705
596,GTF2H2C,35.79977813,3.3459499,0.725959235,4.609005213,4.046E-06,0.000195952
597,MCCC2,49.72648143,2.822625168,0.823869988,3.426056548,0.000612413,0.007233346
598,FCHO2,12.84852773,-6.23535547,2.332975617,-2.672704946,0.00752424,0.041407778
599,BTF3,477.4086522,1.248559324,0.419013048,2.979762395,0.00288472,0.021390544
600,GFM2,28.36911265,3.063032973,0.894298676,3.425067101,0.000614648,0.007238097
601,F2R,17.61326138,3.87637824,0.958805803,4.042923216,5.27889E-05,0.001212726
602,S100Z,99.83030257,1.841742957,0.696602083,2.643895279,0.008195801,0.043973611
603,TMEM167A,64.39853683,2.251387086,0.623752825,3.609421866,0.00030688,0.004385356
604,XRCC4,85.37667045,2.62870535,0.606165837,4.336610855,1.44696E-05,0.000502416
605,COX7C,343.8804406,1.555053967,0.406017539,3.830016734,0.000128135,0.002325336
606,TMEM161B-AS1,51.90024943,3.256993613,1.037874105,3.138139394,0.00170024,0.014889992
607,MEF2C,268.5373501,2.450487806,0.493286939,4.967672188,6.77614E-07,4.95849E-05
608,MEF2C-AS1,40.07461712,4.2282574,0.928607208,4.553332523,5.28027E-06,0.000236743
609,LYSMD3,13.52068181,3.664026478,1.332610315,2.749510819,0.005968429,0.03532329
610,FAM81B,18.15920779,4.362297041,1.265869178,3.446088361,0.000568764,0.006874962
611,ARSK,7.693817588,4.923506177,1.627169825,3.025809661,0.002479683,0.019267779
612,GLRX,41.09177135,4.656538037,0.912689132,5.101997903,3.36086E-07,2.79871E-05
613,CTD-2260A17.2,7.341353278,4.041265566,1.473636654,2.742375845,0.00609965,0.035712419
614,CHD1,412.4317184,-1.179877694,0.336932064,-3.501826689,0.00046208,0.005982748
615,EPB41L4A-AS1,40.3995975,1.837376411,0.647894254,2.835920214,0.004569386,0.029648727
616,REEP5,23.78509139,5.772938033,1.205289631,4.789668712,1.67057E-06,0.000102311
617,AP3S1,117.3371043,1.704024709,0.484232787,3.519019684,0.000433145,0.005718468
618,LINC02147,328.8741028,-2.471594777,0.827500532,-2.986819563,0.00281896,0.02098358
619,LMNB1,79.83842599,-1.430913088,0.543299001,-2.633748793,0.008444794,0.044879932
620,FBN2,20.99422583,5.692998346,1.250992832,4.550784145,5.34464E-06,0.000237332
621,LYRM7,62.05230516,3.375592871,0.580527693,5.81469741,6.07437E-09,1.32662E-06
622,FNIP1,510.1500604,-0.919369744,0.311054096,-2.9556587,0.003120021,0.022557306
623,LINC02863,7.842114003,4.554015579,1.605953129,2.835708898,0.00457241,0.029648727
624,IRF1,385.3536685,-1.4018497,0.491254455,-2.853612186,0.004322526,0.028423911
625,KIF3A,13.62253963,4.936870545,1.449898578,3.404976472,0.000661698,0.007666816
626,SEPTIN8,8.00347221,4.970229665,1.633839703,3.042054649,0.002349692,0.018679731
627,HSPA4,98.20029291,1.412176942,0.546072138,2.586062985,0.009707919,0.049720868
628,VDAC1,103.5385243,1.470738621,0.565654254,2.600066401,0.009320572,0.048081389
629,CDKL3,16.03079492,5.187237754,1.308114457,3.965431102,7.32634E-05,0.001533466
630,CDKN2AIPNL,27.5288699,2.542424168,0.919452539,2.765149979,0.005689663,0.034229651
631,C5orf24,42.1892995,2.861629275,0.748388808,3.823720028,0.000131453,0.002381175
632,RP11-381K20.2,9.321368408,4.78269701,1.672598194,2.859441692,0.004243874,0.028038153
633,PKD2L2,16.77394474,3.906644714,1.301708105,3.001168004,0.002689461,0.020386069
634,ETF1,197.7612365,-1.750798387,0.416384526,-4.204763333,2.61355E-05,0.000754411
635,MZB1,47.62519139,3.106560646,0.976931931,3.17991515,0.001473182,0.013594791
636,STING1,78.85610546,1.372234481,0.423342105,3.241431608,0.00118931,0.011539195
637,UBE2D2,505.8860941,-0.622593873,0.238596983,-2.609395411,0.009070237,0.047377252
638,CYSTM1,30.10449902,2.747754243,1.024749788,2.6813904,0.007331693,0.040698332
639,SRA1,33.1281144,4.483146729,0.897888589,4.992987755,5.94523E-07,4.46858E-05
640,NDUFA2,128.7182966,2.324310447,0.494052644,4.704580528,2.54388E-06,0.000138622
641,HARS2,22.27865608,4.597072812,1.209342341,3.801299812,0.000143939,0.002543655
642,DELE1,49.02120577,-3.246635608,0.695791391,-4.666104885,3.06963E-06,0.00015862
643,ARHGAP26,206.2867639,-1.876185089,0.620521038,-3.023564028,0.002498162,0.019329024
644,PRELID2,99.9073204,3.668055798,0.775200202,4.731752895,2.22589E-06,0.000126435
645,TCERG1,342.0406824,-0.996397811,0.322650203,-3.088167313,0.00201395,0.016662957
646,SH3TC2,7.904033602,4.631540934,1.450812497,3.192377336,0.001411069,0.013112842
647,PCYOX1L,11.49486566,4.418711926,1.402478114,3.150645905,0.001629099,0.014606365
648,SLC26A2,14.79356878,5.188630733,1.239308061,4.186715877,2.8302E-05,0.000800967
649,CD74,925.6341442,1.38522744,0.377523733,3.66924598,0.000243267,0.003680803
650,ANXA6,59.38402451,2.977692473,0.518926337,5.738179506,9.56997E-09,1.8775E-06
651,ATOX1,116.9526899,1.300560102,0.456452544,2.849277801,0.00438186,0.028752852
652,MFAP3,5.954416453,4.011913449,1.541663736,2.602327184,0.009259347,0.048008169
653,GALNT10,51.09371383,3.86152819,0.911444812,4.236710924,2.26818E-05,0.000682214
654,MRPL22,60.81461763,2.074822623,0.746557246,2.779187575,0.005449505,0.033445396
655,CYFIP2,68.38638788,2.406396027,0.567324041,4.24166059,2.21872E-05,0.00067406
656,TENM2,2.475550817,-2.312374416,0.861697609,-2.683510309,0.007285373,0.040549461
657,INSYN2B,26.83305292,4.262023097,1.217703035,3.500051305,0.000465169,0.006016008
658,DUSP1,89.92527342,-3.429910879,0.761861993,-4.502010748,6.73136E-06,0.000283329
659,HRH2,34.25571515,6.725518462,1.285229656,5.232931273,1.66843E-07,1.63661E-05
660,THOC3,22.15022048,3.344295216,0.890003206,3.757621537,0.000171536,0.0028778
661,SIMC1,26.12790836,3.383236191,0.976888774,3.463276762,0.000533639,0.006599224
662,NOP16,65.40243169,2.448865067,0.898738615,2.72478007,0.006434433,0.037024549
663,HIGD2A,90.88927043,2.613689811,0.608235014,4.297170918,1.72992E-05,0.000570479
664,TSPAN17,6.727387279,3.666953249,1.369013311,2.678537323,0.007394449,0.040932926
665,RAB24,15.93510266,3.326481133,1.206851474,2.756330175,0.005845396,0.034894511
666,PRELID1,105.9363539,2.112707684,0.574228069,3.679213535,0.000233954,0.00359631
667,RGS14,10.98439026,3.796306791,1.006083396,3.773351996,0.000161069,0.00277024
668,GRK6,54.60510465,-1.820395119,0.625934187,-2.908285176,0.003634168,0.025128728
669,NHP2,139.1371276,2.995900746,0.580229589,5.163302258,2.42631E-07,2.19188E-05
670,PHYKPL,54.55179851,3.413369393,0.814626703,4.190102511,2.78828E-05,0.000791039
671,HNRNPH1,314.4473969,-1.215440639,0.354297157,-3.430568426,0.000602318,0.007135958
672,MGAT4B,40.82309035,3.120089648,0.735220564,4.243746433,2.19819E-05,0.000669579
673,TBC1D9B,60.30360205,1.57950128,0.560584206,2.817598609,0.004838425,0.030778335
674,CTC-338M12.4,22.03513663,6.262800892,1.239838902,5.051302133,4.38808E-07,3.52723E-05
675,RIPK1,75.06232555,-1.383802173,0.533616732,-2.593251091,0.009507333,0.04886651
676,PSMG4,31.04196014,2.805788416,0.907180608,3.092866394,0.001982334,0.016483844
677,PRPF4B,183.71943,-1.324268695,0.393076062,-3.368988402,0.000754446,0.008372687
678,RPP40,9.284623918,5.187551146,1.737576766,2.985509041,0.002831068,0.021033125
679,LY86,42.97858836,7.039764498,1.239909199,5.677645188,1.36562E-08,2.43185E-06
680,EEF1E1,58.23869433,2.504108084,0.713626568,3.508989428,0.000449813,0.005865729
681,NEDD9,30.89082898,2.761962555,1.054460108,2.619314408,0.00881067,0.04637722
682,TBC1D7,13.63292136,3.645443054,1.305394532,2.792598686,0.005228652,0.032573543
683,GFOD1,55.60654683,3.202704502,1.013035196,3.16149381,0.001569622,0.014160849
684,NOL7,72.25788421,2.053337152,0.522089007,3.932925468,8.39183E-05,0.001677641
685,MCUR1,43.78522066,3.253540002,0.907117278,3.586680666,0.000334914,0.004704648
686,NUP153,378.7334383,-1.296570716,0.371262103,-3.492332516,0.000478822,0.006135666
687,CASC15,38.00952619,-4.338379663,1.119869321,-3.874005282,0.000107061,0.001995543
688,RIPOR2,608.7114727,1.209072412,0.366071971,3.30282706,0.000957154,0.009884374
689,RP3-425P12.6,13.65776721,4.343052208,1.299058599,3.343230406,0.000828091,0.008924113
690,CARMIL1,18.84937506,5.370968941,1.473846778,3.644184064,0.000268241,0.003955279
691,H2BC8,7.074028682,-5.594222934,1.600647379,-3.494975225,0.000474106,0.006097527
692,BTN2A2,11.56887797,5.301971918,1.868122465,2.838128664,0.004537889,0.029492454
693,HCG11,15.33508365,5.91210395,1.59056377,3.716986431,0.000201613,0.003227764
694,H2BC12,4.725423628,3.238730827,1.178999728,2.747015755,0.006014025,0.035426124
695,ZKSCAN4,7.063623339,4.799906998,1.760391896,2.726612755,0.006398809,0.036885563
696,PGBD1,5.239045235,4.390751681,1.490505369,2.945814065,0.00322106,0.023043118
697,HCG18,22.89404466,3.151796408,1.074493376,2.93328603,0.003353947,0.023744307
698,GNL1,73.82545929,-1.934226389,0.617578909,-3.131950205,0.001736493,0.015056112
699,ABCF1,157.7578218,-1.518593344,0.474871076,-3.197906591,0.001384291,0.012942787
700,DHX16,13.88569249,5.391684236,1.341921138,4.01788457,5.87229E-05,0.001317283
701,FLOT1,51.67344839,4.103309883,0.830472326,4.940935123,7.77488E-07,5.50203E-05
702,XXbac-BPG181B23.7,11.69599515,4.36987801,1.390386576,3.142923045,0.001672698,0.01480979
703,TNF,6.096731769,4.177563026,1.522928887,2.743111028,0.00608601,0.035668643
704,LTB,6.538657987,4.692624784,1.737907373,2.700158165,0.006930652,0.039075643
705,LST1,230.877167,1.981544198,0.521864691,3.797045921,0.000146431,0.002575889
706,AIF1,516.3450424,1.600785219,0.457808722,3.496624558,0.000471184,0.006075474
707,ABHD16A,27.96940096,2.434766796,0.75948671,3.205805666,0.001346849,0.012654041
708,HSPA1B,20.63825158,4.015501239,1.052943237,3.813597066,0.000136959,0.002446446
709,NEU1,8.359543024,4.960494238,1.780184714,2.786505355,0.005327974,0.032867458
710,RNF5,68.98007941,3.1031506,0.765405153,4.054258831,5.02935E-05,0.001171323
711,GPSM3,9.266604463,2.509532953,0.627602738,3.998601025,6.3718E-05,0.001399498
712,HLA-DRA,281.7537944,1.775113175,0.475605465,3.732322914,0.000189722,0.003083762
713,PSMB8,124.1747963,1.733913973,0.609647605,2.844124967,0.004453358,0.029124329
714,PSMB9,87.44509371,2.501811445,0.746669313,3.350628452,0.000806284,0.008763134
715,BRD2,84.81996618,-1.524860838,0.457367736,-3.333993018,0.000856088,0.009175203
716,HLA-DPA1,136.8791586,2.616409596,0.499055403,5.242723718,1.58223E-07,1.58424E-05
717,HLA-DPB1,96.97483023,1.727713113,0.621274795,2.780916153,0.005420574,0.033322516
718,DAXX,27.52088053,2.765483023,0.928781632,2.977538454,0.002905732,0.021450157
719,SMIM29,10.14547855,4.494564533,1.240890438,3.622047843,0.00029228,0.004218381
720,LHFPL5,19.68669791,4.819299213,1.426554933,3.378278047,0.000729413,0.008205009
721,C6orf89,30.72091401,3.683663405,0.889186936,4.142732262,3.43193E-05,0.000902507
722,MTCH1,80.8365759,2.352099455,0.548091103,4.291438855,1.77519E-05,0.000578812
723,PIM1,71.77783077,3.025653226,0.644959673,4.691228543,2.71569E-06,0.000144858
724,ZFAND3,756.6626328,-0.80602314,0.279792003,-2.880794055,0.003966747,0.026835243
725,TOMM6,174.5809444,1.67378277,0.477027131,3.508778982,0.000450169,0.005865729
726,RPL7L1,174.0263836,2.188830262,0.463711027,4.720246304,2.35559E-06,0.000132359
727,PEX6,14.45334906,4.38829451,1.236803384,3.548093875,0.00038803,0.005242144
728,KLC4,15.20560106,5.500845974,1.243783263,4.422672451,9.74875E-06,0.000384398
729,DNPH1,73.52468037,2.71976826,0.722798729,3.762829333,0.000168002,0.002830599
730,YIPF3,28.0402174,2.683937549,0.71928856,3.731378057,0.000190435,0.003083762
731,HSP90AB1,1178.639188,1.07807484,0.310062621,3.476958414,0.000507136,0.006346059
732,TRAM2,71.07594801,3.601871337,0.897433201,4.013525834,5.98185E-05,0.001339262
733,TMEM14A,22.87658432,2.38433076,0.915633122,2.604024147,0.009213627,0.047850797
734,GCLC,59.75156179,2.542035173,0.812108244,3.130167918,0.001747064,0.015102514
735,ZNF451-AS1,10.35869712,5.009306094,1.708158654,2.932576598,0.00336162,0.023778378
736,KHDRBS2,31.77403823,6.594879633,1.277573428,5.162035692,2.44279E-07,2.19188E-05
737,RP11-398K22.12,16.3688173,5.471887656,1.165876909,4.693366522,2.68745E-06,0.000144015
738,MTO1,40.43965666,-2.399093924,0.867430158,-2.765748806,0.005679226,0.034229651
739,CD109,118.2368916,3.660091859,0.622760611,5.877205132,4.17251E-09,9.46996E-07
740,COX7A2,230.7202757,2.040518048,0.516816153,3.948247428,7.87254E-05,0.001604308
741,IRAK1BP1,29.76409892,4.394565968,1.005447781,4.370755051,1.23818E-05,0.000451174
742,PHIP,525.9803483,-0.915920874,0.306053809,-2.992679217,0.002765402,0.020785412
743,HMGN3,215.2544164,1.365882438,0.460530624,2.965888406,0.0030181,0.022068544
744,TTK,100.8208037,-1.955569308,0.698892541,-2.798097267,0.005140463,0.03221422
745,SMIM8,30.71569149,2.740542344,1.006673463,2.722374678,0.006481461,0.037214808
746,MDN1,124.1531826,1.709926055,0.513428115,3.330409858,0.000867182,0.009268362
747,UFL1,72.37415156,-2.097369157,0.710499207,-2.951965513,0.003157582,0.022758336
748,NDUFAF4,10.56722582,4.38845975,1.508014344,2.910091516,0.003613229,0.025028803
749,COQ3,9.719950914,5.245051067,1.747548849,3.001375939,0.002687625,0.020386069
750,USP45,28.39597248,6.252973425,1.247603647,5.011987132,5.38708E-07,4.12679E-05
751,TSTD3,20.68962938,3.37031644,1.121837516,3.004282164,0.002662083,0.020245475
752,RTN4IP1,18.20250406,6.146866402,1.692353314,3.632141321,0.000281079,0.004113136
753,ARMC2,24.09343631,3.054787177,1.145051628,2.667816106,0.007634603,0.041865766
754,PPIL6,8.24039922,4.056847765,1.425237513,2.84643628,0.004421158,0.028947934
755,SMPD2,7.238651529,4.509196225,1.608271476,2.803753154,0.005051156,0.031827508
756,ZBTB24,12.72174864,5.659453093,1.274322213,4.441147641,8.94804E-06,0.00035715
757,GTF3C6,96.83442831,1.77638738,0.625426371,2.840282184,0.004507364,0.029327005
758,CALHM6,28.38049747,2.821154442,1.019098178,2.768285237,0.005635211,0.034097005
759,CEP85L,60.24952764,2.802839038,1.016448235,2.757483305,0.005824819,0.034843554
760,VNN1,40.63608997,7.036288399,0.963408518,7.303535587,2.80303E-13,2.70375E-10
761,RP13-143G15.4,8.690391166,5.104060191,1.51864071,3.360939923,0.000776777,0.008530547
762,RP11-549D23.1,6.76270319,4.743650587,1.663795722,2.851101566,0.004356805,0.028620896
763,PEX7,19.24278501,3.473669829,1.319384519,2.632795656,0.008468528,0.044964835
764,CCDC28A,37.06668124,2.854264521,0.858504331,3.324694376,0.000885155,0.0094045
765,HECA,79.862095,-1.77743534,0.602602353,-2.949599067,0.003181865,0.022861634
766,RP11-515I12.1,12.15923844,3.798379528,1.183764927,3.208727884,0.001333236,0.012561833
767,ZC3H12D,6.892948731,4.739411392,1.583393535,2.993198649,0.0027607,0.020763549
768,GINM1,131.0832609,-1.266733654,0.452199893,-2.801269247,0.005090203,0.03202125
769,PCMT1,66.43242938,2.217984247,0.606833076,3.655015414,0.000257167,0.00383102
770,SNX9,29.22970423,6.481763139,1.308423438,4.953872691,7.27508E-07,5.23038E-05
771,GTF2H5,19.13005601,2.779433736,0.95194308,2.919747823,0.003503147,0.024515677
772,EZR,193.0069669,-1.672147761,0.526147091,-3.178099413,0.001482439,0.013618439
773,TCP1,144.8820302,1.356901708,0.415420464,3.266333328,0.001089499,0.010833931
774,IGF2R,22.08766841,6.110790104,1.114051984,5.485192963,4.13018E-08,5.90208E-06
775,QKI,312.5304556,-0.959420939,0.288301934,-3.327833864,0.00087524,0.00933262
776,RP1-167A14.2,129.0788498,-2.113296667,0.640939699,-3.297184851,0.000976592,0.009994742
777,RP1-167A14.3,19.18704975,3.980978956,1.321815475,3.011750907,0.002597456,0.019871486
778,TBP,31.62272648,3.616292506,0.769302486,4.700742,2.59218E-06,0.000140208
779,PRKAR1B,11.86572085,4.972958933,1.197943696,4.151245963,3.3067E-05,0.000883951
780,SUN1,16.31132381,5.262078162,1.135672323,4.633447568,3.59626E-06,0.000178629
781,C7orf50,43.88679428,2.329430292,0.748746759,3.111105677,0.001863882,0.015810338
782,PSMG3,38.7178052,3.689678394,0.872014694,4.231211264,2.32436E-05,0.000686339
783,NUDT1,158.0597546,2.056685659,0.605970808,3.394034222,0.000688711,0.007877301
784,GNA12,192.728969,-1.878198777,0.484377608,-3.877550793,0.000105513,0.001973048
785,CARD11,28.13378115,4.58051741,1.120551599,4.087734482,4.35606E-05,0.001054162
786,TNRC18,307.8902594,-1.342619983,0.332447518,-4.038592287,5.37729E-05,0.001230083
787,PMS2,32.07874099,2.804354279,0.850271028,3.29818868,0.000973107,0.00996789
788,USP42,101.774408,-1.943537004,0.648540068,-2.99678786,0.002728405,0.020614418
789,C7orf26,15.27665518,4.392173046,1.163463127,3.775085729,0.000159953,0.002759243
790,ZNF316,18.99281387,2.960718834,0.908641165,3.258402709,0.001120413,0.01104666
791,AC073343.13,14.48432613,3.709625278,1.28835484,2.879350596,0.003984951,0.026911204
792,AC003075.4,20.23840466,6.322196619,1.484542857,4.258682456,2.05635E-05,0.000642165
793,AC005062.2,7.018930414,4.792745711,1.6372309,2.927348679,0.003418654,0.024113904
794,MACC1,101.1684242,3.957317347,0.950721332,4.162436683,3.14869E-05,0.000855543
795,TOMM7,137.7659403,1.144489139,0.43628812,2.623241582,0.008709749,0.04597785
796,MPP6,14.53458174,5.811054607,1.851789303,3.138075481,0.001700611,0.014889992
797,CTA-385F2.1,11.63247689,5.530871508,1.449124058,3.816699804,0.000135249,0.002430904
798,OSBPL3,203.2216168,1.287345575,0.470955253,2.733477474,0.006266941,0.036306227
799,HNRNPA2B1,782.4528613,0.805743445,0.292936402,2.750574666,0.005949083,0.035258903
800,CBX3,124.2168565,1.404830416,0.378505021,3.711523857,0.000206015,0.003275586
801,HOXA3,24.58376617,3.212381071,0.899969567,3.569432998,0.000357755,0.004930669
802,CHN2,13.74131248,4.826586783,1.588035418,3.039344543,0.002370935,0.018784104
803,NOD1,81.07758004,1.609640607,0.61907798,2.600061154,0.009320715,0.048081389
804,GGCT,72.12280128,2.260584968,0.785276587,2.878711787,0.003993031,0.026950047
805,DPY19L1,26.82513193,4.448438567,1.189189338,3.740731962,0.000183485,0.003008272
806,TRGC2,27.90843359,2.944665006,0.906399444,3.248749794,0.001159134,0.011322341
807,UBE2D4,9.777485107,4.004973752,1.413629414,2.833114331,0.00460969,0.029770983
808,OGDH,41.29972894,2.138351763,0.783645675,2.728722727,0.006358014,0.036723558
809,RP4-647J21.1,8.359903641,4.583553863,1.297082898,3.533740111,0.000409724,0.005482719
810,MYO1G,68.44955806,1.906560044,0.553628605,3.443752777,0.0005737,0.006902888
811,SNHG15,52.81525549,2.972860988,0.726551478,4.09174171,4.28145E-05,0.001043323
812,UPP1,15.36420684,5.904370903,1.625566447,3.632192898,0.000281023,0.004113136
813,FIGNL1,8.601748721,4.750975371,1.356498898,3.502380561,0.00046112,0.00597701
814,GRB10,220.0796153,2.273443146,0.651862309,3.487612515,0.000487354,0.006199033
815,SEC61G,71.45408972,1.436312849,0.501539313,2.863809101,0.004185802,0.02779286
816,NIPSNAP2,185.0836548,-1.691136581,0.472377171,-3.580055697,0.000343521,0.004762268
817,CCT6A,139.8093452,2.349976013,0.521003355,4.510481539,6.46806E-06,0.000277824
818,PHKG1,6.432505448,4.107612818,1.541089429,2.665395492,0.007689783,0.042142593
819,ZNF680,30.14814153,-2.764859873,0.914934981,-3.021919513,0.002511773,0.019408395
820,RP5-1132H15.1,10.50857034,3.886730676,1.174610557,3.308952617,0.000936457,0.009736342
821,RABGEF1,200.6784812,-1.998030145,0.454219891,-4.398816932,1.08843E-05,0.000412888
822,TMEM248,83.84160641,-1.524525608,0.540399364,-2.821109184,0.004785791,0.030571486
823,AUTS2,755.3567311,-1.096191539,0.369145748,-2.969535867,0.0029825,0.021891209
824,POM121,104.7193636,-1.639082917,0.493108173,-3.323982461,0.000887418,0.009406466
825,NSUN5,20.56995807,6.192680222,1.05634969,5.862339222,4.56391E-09,1.01591E-06
826,EIF4H,174.5226535,1.928484223,0.418633584,4.606616133,4.09275E-06,0.000196571
827,LAT2,232.7005916,1.501953963,0.378184945,3.97148005,7.14275E-05,0.00150871
828,AC083884.8,12.18815095,3.065825026,1.142492931,2.683452076,0.007286642,0.040549461
829,AC004878.2,9.620641032,4.655154121,1.595785711,2.917154909,0.003532403,0.024659128
830,POR,15.39432719,3.535325212,1.099426108,3.215609658,0.001301678,0.01232972
831,MDH2,115.5068212,1.83177002,0.505710945,3.622168037,0.000292144,0.004218381
832,POMZP3,16.12523262,3.289752452,1.025154961,3.209029441,0.001331839,0.012561833
833,MAGI2,5.294520294,-4.443432642,0.828397743,-5.363887913,8.14495E-08,9.523E-06
834,GNAI1,10.95001914,4.191282729,1.38062452,3.035787549,0.002399083,0.018916479
835,SEMA3A,59.41888616,6.717756356,1.094974946,6.135077685,8.51176E-10,2.73677E-07
836,TMEM243,22.84976926,5.795240378,1.398837553,4.142897342,3.42945E-05,0.000902507
837,TP53TG1,10.04276496,4.144553594,1.400825148,2.95865162,0.003089882,0.022409388
838,CDK14,422.8060359,-1.578569286,0.372360955,-4.239352343,2.24166E-05,0.000679245
839,FAM133B,200.7835832,-1.026269845,0.381060241,-2.693195813,0.007077069,0.039611738
840,SAMD9L,23.70568723,5.104850478,1.170169049,4.362489747,1.28591E-05,0.000463687
841,SEM1,154.7196836,1.380268752,0.417180119,3.308567909,0.000937744,0.009736342
842,TECPR1,20.65832734,2.692353558,0.968159138,2.780899804,0.005420847,0.033322516
843,ARPC1B,166.4602925,1.026322708,0.342834342,2.993640319,0.002756707,0.020760498
844,PDAP1,77.84546529,1.717015172,0.646069888,2.657630706,0.007869207,0.042803604
845,PTCD1,15.55168463,4.912523327,1.489334561,3.298468629,0.000972137,0.00996789
846,CPSF4,31.51852902,2.476917794,0.952466443,2.600530248,0.009307981,0.048081389
847,ATP5MF,39.07437162,1.2510353,0.429938772,2.909798749,0.003616616,0.025037276
848,ZNF789,25.14676171,3.748476671,0.868225022,4.317402261,1.57876E-05,0.000534035
849,ZNF394,56.66840431,-1.959320905,0.616316258,-3.179083594,0.001477415,0.013594791
850,TRIM4,20.66725309,3.60731327,1.035694465,3.482989813,0.000495847,0.006265755
851,TAF6,16.97460473,2.734118228,0.98099137,2.787097126,0.005318254,0.03286641
852,SPDYE3,92.96967174,3.898838139,0.854791295,4.561157982,5.08723E-06,0.000229123
853,SAP25,11.4053405,2.298019472,0.888046325,2.58772477,0.009661214,0.049547432
854,TFR2,12.60422978,4.823750277,1.363514427,3.537733215,0.000403578,0.00541927
855,GNB2,31.35740247,2.604558219,0.637614627,4.084847033,4.41059E-05,0.001054804
856,SLC12A9,15.55999872,3.444976656,1.198157811,2.875227808,0.004037361,0.027122723
857,PLOD3,17.17957024,2.81212298,0.96158305,2.924472286,0.003450408,0.024249225
858,ZNHIT1,108.5108645,1.448018321,0.526954851,2.747898265,0.005997862,0.03539572
859,CLDN15,7.498003374,3.364083646,1.256189845,2.678005763,0.007406194,0.040978346
860,CUX1,714.8097141,-1.183763125,0.302791049,-3.909505019,9.24854E-05,0.001797889
861,ALKBH4,11.2842311,5.493526189,1.411000818,3.893354361,9.88676E-05,0.001897831
862,SPDYE2,31.08218848,3.445406457,1.045563131,3.295263914,0.000983293,0.010019027
863,RP11-514P8.10,320.8416994,-0.928296016,0.310114793,-2.993394821,0.002758926,0.020763549
