pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	0.259012016021362	0.684307654710543	0.0931454575337804	0.386171062325425	1.18832446150035	12	PDE4D RANGRF
GOBP_ACTIN_FILAMENT_BASED_PROCESS	0.421487603305785	0.801724966365558	0.0550211117163117	0.208724551550584	1.04427311937666	89	SPIRE1 PDE4D RANGRF TNIK ARHGAP25 PDLIM1 GMFG SWAP70 SNX9 AKAP11
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	0.24235006119951	0.667614672568291	0.0919686140000427	0.354276840938842	1.22570794652886	18	SPIRE1 PDLIM1 SWAP70
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION	0.93619972260749	0.972584640792733	0.0317090865085553	0.191380418396383	0.552039684952992	10	SWAP70 VILL CARMIL1 GSN LIMA1 SH3BP1 CAPG
GOBP_ACTIN_FILAMENT_ORGANIZATION	0.64406779661017	0.885591736694678	0.0366850427613443	0.184972398838765	0.865911958240281	59	SPIRE1 ARHGAP25 PDLIM1 GMFG SWAP70 SNX9 NAA80 COTL1 CYFIP2 CORO1A
GOBP_ACTIN_NUCLEATION	0.180240320427236	0.611972590611225	0.115734447701689	0.414784716282401	1.27637431361829	12	SPIRE1 GMFG CORO1A WASHC3 CARMIL1 GSN ARPC2
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	0.469525959367946	0.825413569887317	0.0541200569620232	0.242985525129788	1.00426114085642	34	SPIRE1 SWAP70 SNX9 NAA80 COTL1 CYFIP2 CORO1A WASHC3 VILL HAX1 CARMIL1 PYCARD AIF1 CDC42EP3 EVL GSN ARPC2
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	0.173469387755102	0.608168225563286	0.115240003147781	0.401828235744545	1.32655010071517	15	HSPE1 BAD RPS27L MTCH1 F2R APAF1 DAP PYCARD
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE	0.889357218124341	0.955597400679368	0.019677649030838	0.135001252305079	0.650181100739917	68	PDE4D DUSP3 HSPA8 MEF2C FLOT1 IGHM TXK DDX60 TMEM126A TESPA1 OAS3 CARD11
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	0.734042553191489	0.901469689266563	0.16823816568964	-0.113568928513819	-0.789799262774091	40	IRAK3 PLCG2 MARK4 OTUD4 NINJ1 PUM1 NFKBIZ ANKRD17 IRF1 FLOT2 UBQLN1 TICAM1 RELA NOD1
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION	0.674311926605505	0.891445201317599	0.110122263835536	-0.18107502567038	-0.817470672176763	16	ROCK1 RHPN1
GOBP_ADAPTIVE_IMMUNE_RESPONSE	0.350858369098712	0.761874976261916	0.0655321029282414	0.242400372225343	1.11072734481549	53	TNFSF13 STAT6 SWAP70 HLA-DPA1 MEF2C CD244 IGHM TXK SHLD1 JAM3 LAT2 BATF MLH1 HLA-DRA JAG1 CD74 PYCARD ADA STAT4 NLRP3 GAPT MYO1G PMS2 MARCHF8 EIF2AK4 UNC93B1 TRGC2 SYK IL20RB KMT5B RSAD2 CD3D
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	0.41993281075028	0.801724966365558	0.0589694466690997	0.249440891264696	1.04862061022049	36	TNFSF13 STAT6 SWAP70 MEF2C IGHM SHLD1 BATF MLH1 HLA-DRA JAG1 CD74 ADA STAT4 NLRP3 GAPT MYO1G
GOBP_ADAPTIVE_THERMOGENESIS	0.100765306122449	0.51801849349772	0.156312403073186	0.432654291008664	1.44845438934823	16	NPR3 STAT6 ELOVL6 PRDM16
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0.144192256341789	0.578070437854427	0.131457611642763	0.435349352045991	1.3396557505353	12	RXFP1 PDE4D ADGRG3
